trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,22677,-1,4,0,intro
2,Right,8,Right,True,5721,-1,8,0,intro
3,Left,16,Left,True,638,-1,16,0,intro
4,Left,16,Left,True,1623,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,513,-1,16,0,stair baseStep~128px
6,Left,144,Left,True,472,-1,144,0,stair baseStep~128px
7,Left,144,Left,True,499,-1,144,0,stair baseStep~128px
8,Left,272,Left,True,527,-1,272,0,stair baseStep~128px
9,Right,272,Right,True,513,-1,272,0,stair baseStep~128px
10,Right,400,Right,True,708,-1,400,0,stair baseStep~128px
11,Right,400,Right,True,611,-1,400,0,stair baseStep~128px
12,Right,528,Right,True,3651,-1,528,0,stair baseStep~128px
13,Left,528,Left,True,1153,-1,528,0,stair baseStep~128px
14,Right,656,Right,True,1708,-1,656,0,stair baseStep~128px
15,Right,656,Right,True,1222,-1,656,0,stair baseStep~128px
16,Left,784,Right,False,2346,-1,784,0,stair baseStep~128px
17,Left,656,Left,True,1207,-1,656,1,stair baseStep~64px
18,Left,656,Left,True,874,-1,656,1,stair baseStep~64px
19,Left,720,Left,True,832,-1,720,2,stair baseStep~32px
20,Right,720,Right,True,14983,-1,720,2,stair baseStep~32px
21,Left,752,Left,True,2999,-1,752,2,stair baseStep~32px
22,Right,752,Right,True,4221,-1,752,2,stair baseStep~32px
23,Right,784,Left,False,8165,-1,784,2,stair baseStep~32px
24,Right,752,Right,True,1985,-1,752,3,stair baseStep~16px
25,Left,752,Left,True,1013,-1,752,3,stair baseStep~16px
26,Right,768,Right,True,3457,-1,768,4,stair baseStep~8px
27,Right,768,Right,True,1790,-1,768,4,stair baseStep~8px
28,Right,776,Right,True,5873,-1,776,4,stair baseStep~8px
29,Right,776,Right,True,4290,-1,776,4,stair baseStep~8px
30,Left,784,Left,True,2304,-1,784,4,stair baseStep~8px
31,Right,784,Left,False,3221,-1,784,4,stair baseStep~8px
32,Left,776,Left,True,5318,-1,776,5,stair baseStep~4px
33,Left,776,Left,True,1263,-1,776,5,stair baseStep~4px
,,,,,,,,JND_px,780
