trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,17240,-1,4,0,intro
2,Right,8,Right,True,645,-1,8,0,intro
3,Right,16,Left,False,348,-1,16,0,intro
4,Right,16,Right,True,201,-1,16,0,stair baseStep~128px
5,Right,16,Left,False,52,-1,16,0,stair baseStep~128px
6,Left,4,Right,False,335,-1,4,0,stair baseStep~128px
7,Right,4,Left,False,136,-1,4,0,stair baseStep~128px
8,Left,4,Right,False,89,-1,4,0,stair baseStep~128px
9,Left,4,Left,True,446,-1,4,0,stair baseStep~128px
10,Left,4,Left,True,485,-1,4,0,stair baseStep~128px
11,Right,68,Right,True,383,-1,68,1,stair baseStep~64px
12,Left,68,Left,True,153,-1,68,1,stair baseStep~64px
13,Left,100,Left,True,532,-1,100,1,stair baseStep~64px
14,Left,100,Left,True,475,-1,100,1,stair baseStep~64px
15,Left,132,Left,True,821,-1,132,1,stair baseStep~64px
16,Right,132,Right,True,266,-1,132,1,stair baseStep~64px
17,Left,164,Left,True,246,-1,164,1,stair baseStep~64px
18,Left,164,Right,False,312,-1,164,1,stair baseStep~64px
19,Right,36,Left,False,382,-1,36,2,stair baseStep~32px
20,Right,4,Right,True,933,-1,4,2,stair baseStep~32px
21,Right,4,Right,True,641,-1,4,2,stair baseStep~32px
22,Right,20,Left,False,277,-1,20,3,stair baseStep~16px
23,Right,4,Right,True,297,-1,4,4,stair baseStep~8px
24,Left,4,Left,True,240,-1,4,4,stair baseStep~8px
25,Right,8,Left,False,712,-1,8,5,stair baseStep~4px
,,,,,,,,JND_px,4
