trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,10116,-1,4,0,intro
2,Right,8,Left,False,0,-1,8,0,intro
3,Right,16,Left,False,0,-1,16,0,intro
4,Left,16,Left,True,0,-1,16,0,stair baseStep~128px
5,Right,16,Left,False,0,-1,16,0,stair baseStep~128px
6,Left,4,Left,True,0,-1,4,0,stair baseStep~128px
7,Left,4,Left,True,0,-1,4,0,stair baseStep~128px
8,Left,68,Left,True,0,-1,68,1,stair baseStep~64px
9,Left,68,Left,True,0,-1,68,1,stair baseStep~64px
10,Left,100,Left,True,0,-1,100,1,stair baseStep~64px
11,Left,100,Left,True,0,-1,100,1,stair baseStep~64px
12,Left,132,Left,True,0,-1,132,1,stair baseStep~64px
13,Left,132,Left,True,0,-1,132,1,stair baseStep~64px
14,Left,164,Left,True,0,-1,164,1,stair baseStep~64px
15,Left,164,Left,True,0,-1,164,1,stair baseStep~64px
16,Right,196,Left,False,0,-1,196,1,stair baseStep~64px
17,Right,68,Left,False,0,-1,68,2,stair baseStep~32px
18,Left,4,Left,True,0,-1,4,2,stair baseStep~32px
19,Left,4,Left,True,0,-1,4,2,stair baseStep~32px
20,Left,20,Left,True,0,-1,20,3,stair baseStep~16px
21,Left,20,Left,True,0,-1,20,3,stair baseStep~16px
22,Right,28,Left,False,0,-1,28,3,stair baseStep~16px
23,Right,4,Left,False,0,-1,4,4,stair baseStep~8px
24,Left,4,Left,True,0,-1,4,4,stair baseStep~8px
25,Left,4,Left,True,0,-1,4,4,stair baseStep~8px
26,Left,8,Left,True,0,-1,8,5,stair baseStep~4px
27,Right,8,Left,False,0,-1,8,5,stair baseStep~4px
,,,,,,,,JND_px,4
