trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,8376,-1,4,0,intro
2,Left,8,Right,False,0,-1,8,0,intro
3,Right,16,Right,True,1150,-1,16,0,intro
4,Right,16,Right,True,525,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,711,-1,16,0,stair baseStep~128px
6,Left,144,Right,False,565,-1,144,0,stair baseStep~128px
7,Left,16,Left,True,411,-1,16,1,stair baseStep~64px
8,Left,16,Left,True,384,-1,16,1,stair baseStep~64px
9,Right,80,Right,True,531,-1,80,2,stair baseStep~32px
10,Left,80,Left,True,514,-1,80,2,stair baseStep~32px
11,Left,112,Left,True,485,-1,112,2,stair baseStep~32px
12,Left,112,Left,True,361,-1,112,2,stair baseStep~32px
13,Right,144,Right,True,587,-1,144,2,stair baseStep~32px
14,Left,144,Left,True,473,-1,144,2,stair baseStep~32px
15,Left,176,Left,True,557,-1,176,2,stair baseStep~32px
16,Left,176,Left,True,602,-1,176,2,stair baseStep~32px
17,Left,208,Left,True,1013,-1,208,2,stair baseStep~32px
18,Left,208,Left,True,287,-1,208,2,stair baseStep~32px
19,Right,240,Right,True,765,-1,240,2,stair baseStep~32px
20,Right,240,Right,True,338,-1,240,2,stair baseStep~32px
21,Right,272,Right,True,565,-1,272,2,stair baseStep~32px
22,Right,272,Right,True,468,-1,272,2,stair baseStep~32px
23,Right,304,Right,True,882,-1,304,2,stair baseStep~32px
24,Right,304,Right,True,299,-1,304,2,stair baseStep~32px
25,Right,336,Right,True,455,-1,336,2,stair baseStep~32px
26,Left,336,Right,False,249,-1,336,2,stair baseStep~32px
27,Right,304,Right,True,1368,-1,304,3,stair baseStep~16px
28,Left,304,Left,True,767,-1,304,3,stair baseStep~16px
29,Right,320,Right,True,600,-1,320,4,stair baseStep~8px
30,Right,320,Right,True,500,-1,320,4,stair baseStep~8px
31,Left,328,Left,True,695,-1,328,4,stair baseStep~8px
32,Right,328,Right,True,909,-1,328,4,stair baseStep~8px
33,Left,336,Left,True,769,-1,336,4,stair baseStep~8px
34,Left,336,Left,True,553,-1,336,4,stair baseStep~8px
35,Left,344,Left,True,559,-1,344,4,stair baseStep~8px
36,Left,344,Left,True,533,-1,344,4,stair baseStep~8px
37,Right,352,Right,True,757,-1,352,4,stair baseStep~8px
38,Left,352,Left,True,661,-1,352,4,stair baseStep~8px
39,Right,360,Right,True,1084,-1,360,4,stair baseStep~8px
40,Right,360,Right,True,597,-1,360,4,stair baseStep~8px
41,Left,368,Left,True,1437,-1,368,4,stair baseStep~8px
42,Left,368,Left,True,1101,-1,368,4,stair baseStep~8px
43,Left,376,Left,True,562,-1,376,4,stair baseStep~8px
44,Left,376,Left,True,494,-1,376,4,stair baseStep~8px
45,Left,384,Left,True,1006,-1,384,4,stair baseStep~8px
46,Right,384,Right,True,869,-1,384,4,stair baseStep~8px
47,Left,392,Left,True,541,-1,392,4,stair baseStep~8px
48,Right,392,Right,True,578,-1,392,4,stair baseStep~8px
49,Left,400,Left,True,518,-1,400,4,stair baseStep~8px
50,Left,400,Left,True,3214,-1,400,4,stair baseStep~8px
51,Right,408,Right,True,1307,-1,408,4,stair baseStep~8px
52,Left,408,Left,True,1052,-1,408,4,stair baseStep~8px
53,Left,416,Left,True,996,-1,416,4,stair baseStep~8px
54,Left,416,Left,True,531,-1,416,4,stair baseStep~8px
55,Left,424,Left,True,1454,-1,424,4,stair baseStep~8px
56,Left,424,Left,True,330,-1,424,4,stair baseStep~8px
57,Right,432,Right,True,816,-1,432,4,stair baseStep~8px
58,Left,432,Left,True,693,-1,432,4,stair baseStep~8px
59,Left,440,Left,True,559,-1,440,4,stair baseStep~8px
60,Right,440,Right,True,682,-1,440,4,stair baseStep~8px
61,Left,448,Left,True,470,-1,448,4,stair baseStep~8px
62,Right,448,Right,True,960,-1,448,4,stair baseStep~8px
63,Left,456,Left,True,719,-1,456,4,stair baseStep~8px
64,Left,456,Left,True,531,-1,456,4,stair baseStep~8px
65,Left,464,Left,True,458,-1,464,4,stair baseStep~8px
66,Right,464,Right,True,820,-1,464,4,stair baseStep~8px
67,Right,472,Right,True,413,-1,472,4,stair baseStep~8px
68,Right,472,Right,True,866,-1,472,4,stair baseStep~8px
69,Left,480,Left,True,1606,-1,480,4,stair baseStep~8px
70,Left,480,Left,True,854,-1,480,4,stair baseStep~8px
71,Left,488,Left,True,2987,-1,488,4,stair baseStep~8px
72,Left,488,Left,True,594,-1,488,4,stair baseStep~8px
73,Left,496,Left,True,894,-1,496,4,stair baseStep~8px
74,Left,496,Left,True,353,-1,496,4,stair baseStep~8px
75,Right,504,Right,True,660,-1,504,4,stair baseStep~8px
76,Right,504,Right,True,294,-1,504,4,stair baseStep~8px
77,Right,512,Right,True,377,-1,512,4,stair baseStep~8px
78,Right,512,Right,True,317,-1,512,4,stair baseStep~8px
79,Right,520,Right,True,339,-1,520,4,stair baseStep~8px
80,Left,520,Left,True,763,-1,520,4,stair baseStep~8px
81,Right,528,Right,True,3008,-1,528,4,stair baseStep~8px
82,Right,528,Right,True,176,-1,528,4,stair baseStep~8px
83,Left,536,Left,True,1392,-1,536,4,stair baseStep~8px
84,Right,536,Left,False,667,-1,536,4,stair baseStep~8px
85,Right,528,Left,False,493,-1,528,5,stair baseStep~4px
86,Right,524,Left,False,339,-1,524,5,stair baseStep~4px
87,Left,520,Left,True,104,-1,520,5,stair baseStep~4px
88,Left,520,Left,True,56,-1,520,5,stair baseStep~4px
,,,,,,,,JND_px,524
