trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,5923,-1,4,0,intro
2,Left,8,Left,True,157,-1,8,0,intro
3,Left,16,Right,False,108,-1,16,0,intro
4,Left,16,Left,True,0,-1,16,0,stair baseStep~128px
5,Left,16,Right,False,0,-1,16,0,stair baseStep~128px
6,Left,4,Right,False,236,-1,4,0,stair baseStep~128px
7,Right,4,Left,False,0,-1,4,0,stair baseStep~128px
8,Right,4,Right,True,0,-1,4,0,stair baseStep~128px
9,Left,4,Left,True,286,-1,4,0,stair baseStep~128px
10,Left,68,Right,False,221,-1,68,1,stair baseStep~64px
11,Left,4,Left,True,130,-1,4,2,stair baseStep~32px
12,Left,4,Right,False,168,-1,4,2,stair baseStep~32px
13,Left,4,Left,True,78,-1,4,2,stair baseStep~32px
14,Right,4,Left,False,170,-1,4,2,stair baseStep~32px
15,Left,4,Right,False,102,-1,4,2,stair baseStep~32px
16,Left,4,Left,True,114,-1,4,2,stair baseStep~32px
17,Left,4,Left,True,368,-1,4,2,stair baseStep~32px
18,Left,20,Right,False,57,-1,20,3,stair baseStep~16px
19,Right,4,Left,False,72,-1,4,4,stair baseStep~8px
20,Right,4,Right,True,149,-1,4,4,stair baseStep~8px
21,Right,4,Left,False,106,-1,4,4,stair baseStep~8px
22,Left,4,Left,True,600,-1,4,4,stair baseStep~8px
23,Left,4,Left,True,428,-1,4,4,stair baseStep~8px
24,Right,8,Right,True,397,-1,8,5,stair baseStep~4px
25,Right,8,Left,False,425,-1,8,5,stair baseStep~4px
,,,,,,,,JND_px,4
