trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,9914,-1,4,0,intro
2,Right,8,Right,True,596,-1,8,0,intro
3,Left,16,Left,True,513,-1,16,0,intro
4,Right,16,Right,True,471,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,527,-1,16,0,stair baseStep~128px
6,Right,80,Right,True,472,-1,80,0,stair baseStep~128px
7,Right,80,Right,True,999,-1,80,0,stair baseStep~128px
8,Left,144,Left,True,638,-1,144,0,stair baseStep~128px
9,Right,144,Right,True,666,-1,144,0,stair baseStep~128px
10,Left,208,Left,True,555,-1,208,0,stair baseStep~128px
11,Left,208,Left,True,1291,-1,208,0,stair baseStep~128px
12,Left,272,Left,True,1041,-1,272,0,stair baseStep~128px
13,Right,272,Right,True,638,-1,272,0,stair baseStep~128px
14,Left,336,Left,True,929,-1,336,0,stair baseStep~128px
15,Right,336,Right,True,735,-1,336,0,stair baseStep~128px
16,Left,400,Left,True,721,-1,400,0,stair baseStep~128px
17,Left,400,Left,True,1083,-1,400,0,stair baseStep~128px
18,Right,464,Right,True,944,-1,464,0,stair baseStep~128px
19,Right,464,Right,True,1027,-1,464,0,stair baseStep~128px
20,Right,528,Right,True,805,-1,528,0,stair baseStep~128px
21,Right,528,Right,True,1152,-1,528,0,stair baseStep~128px
22,Left,592,Left,True,902,-1,592,0,stair baseStep~128px
23,Right,592,Right,True,694,-1,592,0,stair baseStep~128px
24,Left,656,Left,True,985,-1,656,0,stair baseStep~128px
25,Right,656,Right,True,735,-1,656,0,stair baseStep~128px
26,Left,720,Left,True,624,-1,720,0,stair baseStep~128px
27,Right,720,Right,True,610,-1,720,0,stair baseStep~128px
28,Right,784,Right,True,555,-1,784,0,stair baseStep~128px
29,Right,784,Right,True,958,-1,784,0,stair baseStep~128px
30,Left,848,Left,True,1152,-1,848,0,stair baseStep~128px
31,Left,848,Left,True,1416,-1,848,0,stair baseStep~128px
32,Right,912,Right,True,1957,-1,912,0,stair baseStep~128px
33,Left,912,Right,False,5652,-1,912,0,stair baseStep~128px
34,Right,656,Right,True,1054,-1,656,1,stair baseStep~64px
35,Left,656,Left,True,971,-1,656,1,stair baseStep~64px
36,Right,688,Right,True,1138,-1,688,2,stair baseStep~32px
37,Right,688,Right,True,1513,-1,688,2,stair baseStep~32px
38,Left,704,Left,True,2804,-1,704,2,stair baseStep~32px
39,Right,704,Right,True,1110,-1,704,2,stair baseStep~32px
40,Right,720,Right,True,1013,-1,720,2,stair baseStep~32px
41,Right,720,Right,True,1708,-1,720,2,stair baseStep~32px
42,Right,736,Right,True,874,-1,736,2,stair baseStep~32px
43,Right,736,Right,True,972,-1,736,2,stair baseStep~32px
44,Right,752,Right,True,1222,-1,752,2,stair baseStep~32px
45,Left,752,Left,True,2790,-1,752,2,stair baseStep~32px
46,Right,768,Right,True,1527,-1,768,2,stair baseStep~32px
47,Left,768,Left,True,1374,-1,768,2,stair baseStep~32px
48,Right,784,Right,True,1180,-1,784,2,stair baseStep~32px
49,Right,784,Right,True,985,-1,784,2,stair baseStep~32px
50,Left,800,Right,False,1207,-1,800,2,stair baseStep~32px
51,Left,736,Left,True,791,-1,736,3,stair baseStep~16px
52,Left,736,Right,False,1083,-1,736,3,stair baseStep~16px
53,Left,704,Right,False,0,-1,704,3,stair baseStep~16px
54,Left,672,Left,True,291,-1,672,3,stair baseStep~16px
55,Right,672,Right,True,1011,-1,672,3,stair baseStep~16px
56,Left,680,Left,True,791,-1,680,4,stair baseStep~8px
57,Left,680,Left,True,1500,-1,680,4,stair baseStep~8px
58,Left,684,Left,True,735,-1,684,4,stair baseStep~8px
59,Left,684,Left,True,735,-1,684,4,stair baseStep~8px
60,Left,688,Left,True,748,-1,688,4,stair baseStep~8px
61,Right,688,Right,True,638,-1,688,4,stair baseStep~8px
62,Right,692,Right,True,680,-1,692,4,stair baseStep~8px
63,Right,692,Right,True,749,-1,692,4,stair baseStep~8px
64,Left,696,Left,True,680,-1,696,4,stair baseStep~8px
65,Left,696,Left,True,1138,-1,696,4,stair baseStep~8px
66,Left,700,Left,True,777,-1,700,4,stair baseStep~8px
67,Left,700,Left,True,805,-1,700,4,stair baseStep~8px
68,Right,704,Right,True,749,-1,704,4,stair baseStep~8px
69,Left,704,Left,True,1152,-1,704,4,stair baseStep~8px
70,Left,708,Left,True,860,-1,708,4,stair baseStep~8px
71,Left,708,Left,True,1582,-1,708,4,stair baseStep~8px
72,Right,712,Right,True,832,-1,712,4,stair baseStep~8px
73,Right,712,Right,True,2346,-1,712,4,stair baseStep~8px
74,Left,716,Left,True,3041,-1,716,4,stair baseStep~8px
75,Right,716,Right,True,930,-1,716,4,stair baseStep~8px
76,Right,720,Right,True,735,-1,720,4,stair baseStep~8px
77,Right,720,Right,True,1666,-1,720,4,stair baseStep~8px
78,Left,724,Left,True,1138,-1,724,4,stair baseStep~8px
79,Right,724,Right,True,1305,-1,724,4,stair baseStep~8px
80,Right,728,Right,True,1291,-1,728,4,stair baseStep~8px
81,Left,728,Right,False,1305,-1,728,4,stair baseStep~8px
82,Left,712,Right,False,2541,-1,712,5,stair baseStep~4px
83,Right,704,Right,True,1291,-1,704,5,stair baseStep~4px
84,Left,704,Left,True,3846,-1,704,5,stair baseStep~4px
,,,,,,,,JND_px,708
