trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,13838,-1,4,0,intro std='crop_3'
2,Left,8,Left,True,484,-1,8,0,intro std='crop_2'
3,Right,16,Right,True,527,-1,16,0,intro std='crop_3'
4,Left,16,Left,True,484,-1,16,0,stair std='crop_3'
5,Right,16,Right,True,443,-1,16,0,stair std='crop_1'
6,Right,144,Right,True,545,-1,144,0,stair std='crop_3'
7,Right,144,Right,True,573,-1,144,0,stair std='crop_2'
8,Right,272,Right,True,645,-1,272,0,stair std='crop_2'
9,Left,272,Left,True,587,-1,272,0,stair std='crop_1'
10,Right,400,Right,True,575,-1,400,0,stair std='crop_1'
11,Right,400,Right,True,635,-1,400,0,stair std='crop_1'
12,Left,528,Left,True,739,-1,528,0,stair std='crop_2'
13,Left,528,Left,True,1149,-1,528,0,stair std='crop_1'
14,Left,656,Right,False,8701,-1,656,0,stair std='crop_3'
15,Right,528,Right,True,939,-1,528,0,stair std='crop_2'
16,Left,528,Left,True,2479,-1,528,0,stair std='crop_1'
17,Right,592,Right,True,874,-1,592,0,stair std='crop_1'
18,Left,592,Left,True,762,-1,592,0,stair std='crop_3'
19,Left,624,Left,True,2253,-1,624,0,stair std='crop_1'
20,Right,624,Right,True,3594,-1,624,0,stair std='crop_1'
21,Left,656,Left,True,5613,-1,656,0,stair std='crop_2'
22,Left,656,Left,True,8130,-1,656,0,stair std='crop_3'
23,Left,688,Left,True,1092,-1,688,0,stair std='crop_2'
24,Right,688,Right,True,6779,-1,688,0,stair std='crop_1'
25,Right,720,Right,True,2141,-1,720,0,stair std='crop_1'
26,Right,720,Right,True,3556,-1,720,0,stair std='crop_1'
27,Left,752,Left,True,1170,-1,752,0,stair std='crop_2'
28,Right,752,Right,True,1628,-1,752,0,stair std='crop_3'
29,Right,784,Right,True,781,-1,784,0,stair std='crop_3'
30,Left,784,Left,True,1328,-1,784,0,stair std='crop_1'
31,Right,816,Right,True,778,-1,816,0,stair std='crop_3'
32,Right,816,Right,True,1393,-1,816,0,stair std='crop_2'
33,Right,848,Right,True,1698,-1,848,0,stair std='crop_2'
34,Right,848,Right,True,1344,-1,848,0,stair std='crop_1'
35,Right,880,Right,True,2579,-1,880,0,stair std='crop_2'
36,Left,880,Left,True,1192,-1,880,0,stair std='crop_3'
37,Right,912,Right,True,9545,-1,912,0,stair std='crop_3'
38,Left,912,Left,True,4040,-1,912,0,stair std='crop_1'
39,Right,944,Left,False,1004,-1,944,0,stair std='crop_1'
40,Right,912,Left,False,827,-1,912,0,stair std='crop_2'
41,Right,896,Right,True,1209,-1,896,0,stair std='crop_3'
42,Right,896,Right,True,1576,-1,896,0,stair std='crop_1'
43,Left,912,Left,True,7655,-1,912,0,stair std='crop_2'
44,Right,912,Right,True,2830,-1,912,0,stair std='crop_1'
45,Right,920,Right,True,1646,-1,920,0,stair std='crop_2'
46,Left,920,Left,True,2827,-1,920,0,stair std='crop_1'
47,Left,928,Left,True,1297,-1,928,0,stair std='crop_1'
48,Left,928,Left,True,5234,-1,928,0,stair std='crop_1'
49,Right,936,Right,True,2232,-1,936,0,stair std='crop_2'
50,Left,936,Right,False,3417,-1,936,0,stair std='crop_3'
51,Left,928,Right,False,1372,-1,928,1,stair std='crop_1'
52,Right,924,Right,True,1268,-1,924,1,stair std='crop_3'
53,Left,924,Right,False,2166,-1,924,1,stair std='crop_3'
54,Right,920,Right,True,1126,-1,920,1,stair std='crop_3'
55,Left,920,Right,False,6925,-1,920,1,stair std='crop_3'
56,Left,916,Right,False,1809,-1,916,1,stair std='crop_3'
57,Left,912,Left,True,2792,-1,912,1,stair std='crop_1'
58,Right,912,Left,False,3635,-1,912,1,stair std='crop_3'
59,Right,908,Right,True,2502,-1,908,1,stair std='crop_3'
60,Left,908,Left,True,1033,-1,908,1,stair std='crop_3'
61,Left,912,Left,True,2185,-1,912,2,stair std='crop_1'
62,Left,912,Left,True,9761,-1,912,2,stair std='crop_1'
63,Right,916,Right,True,903,-1,916,2,stair std='crop_3'
64,Right,916,Left,False,2606,-1,916,2,stair std='crop_3'
65,Left,912,Left,True,894,-1,912,3,stair std='crop_3'
66,Left,912,Left,True,1028,-1,912,3,stair std='crop_1'
67,Left,916,Left,True,1496,-1,916,4,stair std='crop_1'
68,Left,916,Right,False,1080,-1,916,4,stair std='crop_1'
,,,,,,,,JND_px,912
