trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,4965,-1,4,0,intro
2,Right,8,Right,True,575,-1,8,0,intro
3,Left,16,Left,True,424,-1,16,0,intro
4,Right,16,Right,True,358,-1,16,0,stair baseStep~128px
5,Right,16,Left,False,305,-1,16,0,stair baseStep~128px
6,Left,4,Right,False,557,-1,4,0,stair baseStep~128px
7,Right,4,Left,False,404,-1,4,0,stair baseStep~128px
8,Left,4,Left,True,510,-1,4,0,stair baseStep~128px
9,Right,4,Right,True,451,-1,4,0,stair baseStep~128px
10,Right,68,Right,True,639,-1,68,1,stair baseStep~64px
11,Left,68,Left,True,475,-1,68,1,stair baseStep~64px
12,Right,100,Right,True,507,-1,100,1,stair baseStep~64px
13,Right,100,Left,False,313,-1,100,1,stair baseStep~64px
14,Right,4,Right,True,332,-1,4,2,stair baseStep~32px
15,Right,4,Right,True,379,-1,4,2,stair baseStep~32px
16,Right,20,Right,True,374,-1,20,3,stair baseStep~16px
17,Left,20,Right,False,0,-1,20,3,stair baseStep~16px
18,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
19,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
20,Right,4,Right,True,0,-1,4,4,stair baseStep~8px
21,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
22,Right,4,Right,True,0,-1,4,4,stair baseStep~8px
23,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
24,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
25,Right,4,Right,True,0,-1,4,4,stair baseStep~8px
26,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
27,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
28,Right,4,Right,True,0,-1,4,4,stair baseStep~8px
29,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
30,Left,4,Right,False,0,-1,4,4,stair baseStep~8px
31,Right,4,Right,True,0,-1,4,4,stair baseStep~8px
32,Right,4,Right,True,0,-1,4,4,stair baseStep~8px
33,Right,8,Right,True,0,-1,8,5,stair baseStep~4px
34,Right,8,Right,True,0,-1,8,5,stair baseStep~4px
35,Right,12,Right,True,0,-1,12,5,stair baseStep~4px
36,Right,12,Right,True,0,-1,12,5,stair baseStep~4px
37,Left,16,Right,False,0,-1,16,5,stair baseStep~4px
,,,,,,,,JND_px,8
