trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,4044,-1,4,0,intro
2,Left,8,Right,False,91,-1,8,0,intro
3,Right,16,Left,False,173,-1,16,0,intro
4,Right,16,Right,True,149,-1,16,0,stair baseStep~128px
5,Left,16,Right,False,102,-1,16,0,stair baseStep~128px
6,Left,4,Left,True,653,-1,4,0,stair baseStep~128px
7,Right,4,Right,True,519,-1,4,0,stair baseStep~128px
8,Right,68,Right,True,594,-1,68,1,stair baseStep~64px
9,Right,68,Left,False,398,-1,68,1,stair baseStep~64px
10,Left,4,Left,True,603,-1,4,2,stair baseStep~32px
11,Right,4,Right,True,560,-1,4,2,stair baseStep~32px
12,Right,20,Left,False,460,-1,20,3,stair baseStep~16px
13,Right,4,Right,True,556,-1,4,4,stair baseStep~8px
14,Right,4,Right,True,372,-1,4,4,stair baseStep~8px
15,Right,8,Left,False,391,-1,8,5,stair baseStep~4px
,,,,,,,,JND_px,4
