trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,10847,-1,4,0,intro std='crop_3'
2,Left,8,Left,True,577,-1,8,0,intro std='crop_2'
3,Right,16,Right,True,477,-1,16,0,intro std='crop_1'
4,Left,16,Left,True,482,-1,16,0,stair std='crop_1'
5,Left,16,Left,True,461,-1,16,0,stair std='crop_3'
6,Right,144,Right,True,511,-1,144,0,stair std='crop_1'
7,Left,144,Left,True,413,-1,144,0,stair std='crop_1'
8,Left,272,Left,True,717,-1,272,0,stair std='crop_3'
9,Right,272,Right,True,439,-1,272,0,stair std='crop_1'
10,Left,400,Left,True,545,-1,400,0,stair std='crop_1'
11,Right,400,Right,True,495,-1,400,0,stair std='crop_2'
12,Left,528,Left,True,494,-1,528,0,stair std='crop_3'
13,Right,528,Right,True,672,-1,528,0,stair std='crop_2'
14,Left,656,Left,True,1241,-1,656,0,stair std='crop_2'
15,Left,656,Left,True,763,-1,656,0,stair std='crop_3'
16,Right,784,Right,True,524,-1,784,0,stair std='crop_2'
17,Left,784,Left,True,565,-1,784,0,stair std='crop_2'
18,Right,912,Right,True,853,-1,912,0,stair std='crop_1'
19,Right,912,Right,True,3389,-1,912,0,stair std='crop_1'
20,Right,1020,Right,True,1932,-1,1020,0,stair std='crop_2'
21,Left,1020,Left,True,1805,-1,1020,0,stair std='crop_2'
22,Right,1020,Right,True,7028,-1,1020,0,stair std='crop_3'
23,Right,1020,Right,True,2645,-1,1020,0,stair std='crop_2'
24,Left,1020,Left,True,1596,-1,1020,0,stair std='crop_3'
25,Left,1020,Left,True,2145,-1,1020,0,stair std='crop_2'
26,Right,1020,Right,True,1796,-1,1020,0,stair std='crop_2'
27,Left,1020,Left,True,929,-1,1020,0,stair std='crop_2'
28,Right,1020,Left,False,11127,-1,1020,0,stair std='crop_2'
29,Right,892,Right,True,3668,-1,892,0,stair std='crop_1'
30,Left,892,Left,True,1974,-1,892,0,stair std='crop_3'
31,Right,956,Right,True,2630,-1,956,0,stair std='crop_2'
32,Right,956,Right,True,7701,-1,956,0,stair std='crop_2'
33,Left,988,Left,True,11176,-1,988,0,stair std='crop_2'
34,Right,988,Right,True,1033,-1,988,0,stair std='crop_1'
35,Left,1020,Left,True,982,-1,1020,0,stair std='crop_3'
36,Left,1020,Left,True,8789,-1,1020,0,stair std='crop_1'
37,Left,1020,Left,True,1024,-1,1020,0,stair std='crop_2'
38,Right,1020,Right,True,1400,-1,1020,0,stair std='crop_1'
39,Left,1020,Left,True,791,-1,1020,0,stair std='crop_3'
40,Left,1020,Left,True,1877,-1,1020,0,stair std='crop_2'
41,Left,1020,Left,True,2570,-1,1020,0,stair std='crop_2'
42,Left,1020,Left,True,2112,-1,1020,0,stair std='crop_2'
43,Left,1020,Right,False,1477,-1,1020,0,stair std='crop_2'
44,Right,988,Right,True,11451,-1,988,0,stair std='crop_2'
45,Left,988,Right,False,1736,-1,988,0,stair std='crop_1'
46,Right,972,Right,True,1444,-1,972,0,stair std='crop_2'
47,Right,972,Right,True,2262,-1,972,0,stair std='crop_1'
48,Right,988,Right,True,3590,-1,988,0,stair std='crop_1'
49,Right,988,Right,True,1106,-1,988,0,stair std='crop_3'
50,Right,996,Right,True,4411,-1,996,0,stair std='crop_3'
51,Left,996,Left,True,2024,-1,996,0,stair std='crop_1'
52,Right,1004,Right,True,1025,-1,1004,0,stair std='crop_1'
53,Left,1004,Left,True,857,-1,1004,0,stair std='crop_2'
54,Right,1012,Right,True,639,-1,1012,0,stair std='crop_3'
55,Left,1012,Left,True,1357,-1,1012,0,stair std='crop_1'
56,Left,1020,Left,True,1569,-1,1020,0,stair std='crop_3'
57,Right,1020,Right,True,3301,-1,1020,0,stair std='crop_3'
58,Left,1020,Right,False,940,-1,1020,0,stair std='crop_2'
59,Left,1012,Left,True,678,-1,1012,1,stair std='crop_2'
60,Right,1012,Right,True,1609,-1,1012,1,stair std='crop_3'
61,Right,1016,Right,True,7620,-1,1016,2,stair std='crop_2'
62,Right,1016,Left,False,4492,-1,1016,2,stair std='crop_2'
63,Left,1012,Left,True,5936,-1,1012,3,stair std='crop_1'
64,Right,1012,Right,True,14680,-1,1012,3,stair std='crop_1'
65,Right,1016,Right,True,2740,-1,1016,4,stair std='crop_2'
66,Right,1016,Right,True,1008,-1,1016,4,stair std='crop_2'
67,Right,1020,Right,True,1507,-1,1020,4,stair std='crop_2'
68,Right,1020,Right,True,5614,-1,1020,4,stair std='crop_3'
69,Right,1020,Left,False,3380,-1,1020,4,stair std='crop_2'
,,,,,,,,JND_px,1016
