trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,11263,-1,4,0,intro
2,Right,8,Right,True,624,-1,8,0,intro
3,Left,16,Left,True,846,-1,16,0,intro
4,Right,16,Right,True,5777,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,1874,-1,16,0,stair baseStep~128px
6,Right,144,Right,True,2485,-1,144,0,stair baseStep~128px
7,Right,144,Right,True,624,-1,144,0,stair baseStep~128px
8,Right,272,Right,True,513,-1,272,0,stair baseStep~128px
9,Right,272,Right,True,458,-1,272,0,stair baseStep~128px
10,Left,400,Left,True,597,-1,400,0,stair baseStep~128px
11,Right,400,Right,True,375,-1,400,0,stair baseStep~128px
12,Right,528,Right,True,485,-1,528,0,stair baseStep~128px
13,Left,528,Left,True,1110,-1,528,0,stair baseStep~128px
14,Left,656,Left,True,499,-1,656,0,stair baseStep~128px
15,Right,656,Right,True,430,-1,656,0,stair baseStep~128px
16,Left,784,Left,True,888,-1,784,0,stair baseStep~128px
17,Right,784,Right,True,888,-1,784,0,stair baseStep~128px
18,Right,912,Right,True,833,-1,912,0,stair baseStep~128px
19,Left,912,Left,True,1416,-1,912,0,stair baseStep~128px
20,Right,1020,Right,True,1194,-1,1020,0,stair baseStep~128px
21,Left,1020,Left,True,3708,-1,1020,0,stair baseStep~128px
22,Right,1020,Left,False,1624,-1,1020,0,stair baseStep~128px
23,Right,892,Right,True,999,-1,892,1,stair baseStep~64px
24,Right,892,Right,True,735,-1,892,1,stair baseStep~64px
25,Right,956,Right,True,916,-1,956,2,stair baseStep~32px
26,Left,956,Left,True,6346,-1,956,2,stair baseStep~32px
27,Left,988,Left,True,5152,-1,988,2,stair baseStep~32px
28,Left,988,Right,False,1388,-1,988,2,stair baseStep~32px
29,Left,956,Left,True,874,-1,956,3,stair baseStep~16px
30,Left,956,Left,True,999,-1,956,3,stair baseStep~16px
31,Right,972,Left,False,6430,-1,972,4,stair baseStep~8px
32,Left,964,Left,True,1152,-1,964,5,stair baseStep~4px
33,Right,964,Left,False,1819,-1,964,5,stair baseStep~4px
34,Right,960,Right,True,1999,-1,960,5,stair baseStep~4px
35,Right,960,Left,False,1263,-1,960,5,stair baseStep~4px
36,Left,956,Left,True,2805,-1,956,5,stair baseStep~4px
37,Right,956,Right,True,4916,-1,956,5,stair baseStep~4px
,,,,,,,,JND_px,960
