trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,633,-1,4,0,intro
2,Right,8,Right,True,596,-1,8,0,intro
3,Right,16,Right,True,541,-1,16,0,intro
4,Right,16,Right,True,443,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,944,-1,16,0,stair baseStep~128px
6,Right,144,Right,True,8347,-1,144,0,stair baseStep~128px
7,Left,144,Left,True,2652,-1,144,0,stair baseStep~128px
8,Right,272,Left,False,2347,-1,272,0,stair baseStep~128px
9,Left,144,Left,True,2013,-1,144,1,stair baseStep~64px
10,Left,144,Left,True,569,-1,144,1,stair baseStep~64px
11,Right,208,Right,True,1013,-1,208,2,stair baseStep~32px
12,Right,208,Right,True,1083,-1,208,2,stair baseStep~32px
13,Right,240,Right,True,1402,-1,240,2,stair baseStep~32px
14,Right,240,Right,True,625,-1,240,2,stair baseStep~32px
15,Left,272,Left,True,582,-1,272,2,stair baseStep~32px
16,Right,272,Right,True,555,-1,272,2,stair baseStep~32px
17,Right,304,Right,True,555,-1,304,2,stair baseStep~32px
18,Right,304,Right,True,471,-1,304,2,stair baseStep~32px
19,Left,336,Left,True,1624,-1,336,2,stair baseStep~32px
20,Right,336,Right,True,1708,-1,336,2,stair baseStep~32px
21,Left,368,Left,True,958,-1,368,2,stair baseStep~32px
22,Right,368,Right,True,568,-1,368,2,stair baseStep~32px
23,Left,400,Left,True,1082,-1,400,2,stair baseStep~32px
24,Right,400,Right,True,527,-1,400,2,stair baseStep~32px
25,Left,432,Left,True,513,-1,432,2,stair baseStep~32px
26,Right,432,Right,True,485,-1,432,2,stair baseStep~32px
27,Right,464,Right,True,680,-1,464,2,stair baseStep~32px
28,Left,464,Left,True,583,-1,464,2,stair baseStep~32px
29,Left,496,Left,True,555,-1,496,2,stair baseStep~32px
30,Right,496,Right,True,652,-1,496,2,stair baseStep~32px
31,Left,528,Left,True,653,-1,528,2,stair baseStep~32px
32,Left,528,Left,True,971,-1,528,2,stair baseStep~32px
33,Right,560,Right,True,777,-1,560,2,stair baseStep~32px
34,Left,560,Left,True,639,-1,560,2,stair baseStep~32px
35,Left,592,Left,True,694,-1,592,2,stair baseStep~32px
36,Left,592,Left,True,833,-1,592,2,stair baseStep~32px
37,Left,624,Left,True,582,-1,624,2,stair baseStep~32px
38,Right,624,Right,True,708,-1,624,2,stair baseStep~32px
39,Left,656,Left,True,638,-1,656,2,stair baseStep~32px
40,Left,656,Left,True,610,-1,656,2,stair baseStep~32px
41,Right,688,Right,True,528,-1,688,2,stair baseStep~32px
42,Left,688,Left,True,458,-1,688,2,stair baseStep~32px
43,Left,720,Right,False,555,-1,720,2,stair baseStep~32px
44,Left,688,Left,True,819,-1,688,3,stair baseStep~16px
45,Right,688,Right,True,903,-1,688,3,stair baseStep~16px
46,Left,704,Left,True,680,-1,704,4,stair baseStep~8px
47,Left,704,Left,True,2361,-1,704,4,stair baseStep~8px
48,Right,712,Right,True,694,-1,712,4,stair baseStep~8px
49,Right,712,Right,True,6138,-1,712,4,stair baseStep~8px
50,Right,720,Right,True,3083,-1,720,4,stair baseStep~8px
51,Left,720,Left,True,694,-1,720,4,stair baseStep~8px
52,Left,728,Left,True,1083,-1,728,4,stair baseStep~8px
53,Left,728,Left,True,708,-1,728,4,stair baseStep~8px
54,Right,736,Right,True,1597,-1,736,4,stair baseStep~8px
55,Left,736,Left,True,611,-1,736,4,stair baseStep~8px
56,Left,744,Left,True,1180,-1,744,4,stair baseStep~8px
57,Right,744,Right,True,9291,-1,744,4,stair baseStep~8px
58,Left,752,Left,True,639,-1,752,4,stair baseStep~8px
59,Right,752,Right,True,777,-1,752,4,stair baseStep~8px
60,Left,760,Left,True,653,-1,760,4,stair baseStep~8px
61,Right,760,Right,True,569,-1,760,4,stair baseStep~8px
62,Right,768,Right,True,1514,-1,768,4,stair baseStep~8px
63,Left,768,Right,False,375,-1,768,4,stair baseStep~8px
64,Left,760,Left,True,749,-1,760,5,stair baseStep~4px
65,Left,760,Left,True,847,-1,760,5,stair baseStep~4px
,,,,,,,,JND_px,764
