trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,639,-1,4,0,intro
2,Right,8,Right,True,347,-1,8,0,intro
3,Left,16,Left,True,333,-1,16,0,intro
4,Right,16,Right,True,402,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,416,-1,16,0,stair baseStep~128px
6,Left,144,Left,True,388,-1,144,0,stair baseStep~128px
7,Left,144,Left,True,583,-1,144,0,stair baseStep~128px
8,Left,272,Left,True,541,-1,272,0,stair baseStep~128px
9,Right,272,Right,True,513,-1,272,0,stair baseStep~128px
10,Right,400,Right,True,555,-1,400,0,stair baseStep~128px
11,Right,400,Right,True,1402,-1,400,0,stair baseStep~128px
12,Left,528,Left,True,1611,-1,528,0,stair baseStep~128px
13,Left,528,Left,True,679,-1,528,0,stair baseStep~128px
14,Right,656,Right,True,2666,-1,656,0,stair baseStep~128px
15,Right,656,Left,False,736,-1,656,0,stair baseStep~128px
16,Left,528,Right,False,444,-1,528,1,stair baseStep~64px
17,Right,464,Right,True,763,-1,464,1,stair baseStep~64px
18,Right,464,Right,True,708,-1,464,1,stair baseStep~64px
19,Left,528,Left,True,569,-1,528,2,stair baseStep~32px
20,Left,528,Left,True,625,-1,528,2,stair baseStep~32px
21,Right,560,Right,True,610,-1,560,2,stair baseStep~32px
22,Right,560,Right,True,958,-1,560,2,stair baseStep~32px
23,Right,592,Right,True,3777,-1,592,2,stair baseStep~32px
24,Left,592,Left,True,749,-1,592,2,stair baseStep~32px
25,Left,624,Left,True,1083,-1,624,2,stair baseStep~32px
26,Left,624,Left,True,542,-1,624,2,stair baseStep~32px
27,Left,656,Left,True,624,-1,656,2,stair baseStep~32px
28,Right,656,Left,False,417,-1,656,2,stair baseStep~32px
29,Left,624,Left,True,555,-1,624,3,stair baseStep~16px
30,Left,624,Left,True,542,-1,624,3,stair baseStep~16px
31,Left,640,Left,True,458,-1,640,4,stair baseStep~8px
32,Right,640,Left,False,570,-1,640,4,stair baseStep~8px
33,Left,632,Left,True,1013,-1,632,5,stair baseStep~4px
34,Left,632,Left,True,652,-1,632,5,stair baseStep~4px
,,,,,,,,JND_px,636
