trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,923,-1,4,0,intro
2,Right,8,Right,True,819,-1,8,0,intro
3,Right,16,Left,False,402,-1,16,0,intro
4,Left,16,Left,True,1305,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,444,-1,16,0,stair baseStep~128px
6,Right,144,Right,True,874,-1,144,0,stair baseStep~128px
7,Right,144,Right,True,555,-1,144,0,stair baseStep~128px
8,Right,272,Right,True,569,-1,272,0,stair baseStep~128px
9,Left,272,Left,True,583,-1,272,0,stair baseStep~128px
10,Left,400,Left,True,694,-1,400,0,stair baseStep~128px
11,Left,400,Left,True,624,-1,400,0,stair baseStep~128px
12,Left,528,Left,True,652,-1,528,0,stair baseStep~128px
13,Right,528,Right,True,680,-1,528,0,stair baseStep~128px
14,Left,656,Left,True,582,-1,656,0,stair baseStep~128px
15,Left,656,Left,True,749,-1,656,0,stair baseStep~128px
16,Right,784,Right,True,1166,-1,784,0,stair baseStep~128px
17,Right,784,Right,True,1624,-1,784,0,stair baseStep~128px
18,Left,912,Left,True,1929,-1,912,0,stair baseStep~128px
19,Left,912,Left,True,791,-1,912,0,stair baseStep~128px
20,Right,1020,Left,False,889,-1,1020,0,stair baseStep~128px
21,Right,892,Right,True,2624,-1,892,1,stair baseStep~64px
22,Left,892,Right,False,5832,-1,892,1,stair baseStep~64px
23,Right,828,Right,True,4652,-1,828,1,stair baseStep~64px
24,Right,828,Left,False,3360,-1,828,1,stair baseStep~64px
25,Right,764,Right,True,1277,-1,764,1,stair baseStep~64px
26,Right,764,Left,False,2110,-1,764,1,stair baseStep~64px
27,Left,700,Left,True,708,-1,700,1,stair baseStep~64px
28,Left,700,Left,True,624,-1,700,1,stair baseStep~64px
29,Left,764,Left,True,680,-1,764,2,stair baseStep~32px
30,Right,764,Right,True,791,-1,764,2,stair baseStep~32px
31,Right,796,Left,False,611,-1,796,2,stair baseStep~32px
32,Left,764,Left,True,736,-1,764,3,stair baseStep~16px
33,Left,764,Left,True,916,-1,764,3,stair baseStep~16px
34,Left,780,Left,True,722,-1,780,4,stair baseStep~8px
35,Right,780,Left,False,1096,-1,780,4,stair baseStep~8px
36,Right,772,Right,True,763,-1,772,5,stair baseStep~4px
37,Right,772,Left,False,4096,-1,772,5,stair baseStep~4px
38,Right,768,Left,False,1221,-1,768,5,stair baseStep~4px
39,Right,764,Right,True,847,-1,764,5,stair baseStep~4px
40,Right,764,Right,True,6347,-1,764,5,stair baseStep~4px
,,,,,,,,JND_px,768
