trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,1940,-1,4,0,intro
2,Right,8,Right,True,749,-1,8,0,intro
3,Left,16,Left,True,513,-1,16,0,intro
4,Left,16,Left,True,485,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,472,-1,16,0,stair baseStep~128px
6,Right,144,Right,True,430,-1,144,0,stair baseStep~128px
7,Right,144,Right,True,458,-1,144,0,stair baseStep~128px
8,Right,272,Right,True,444,-1,272,0,stair baseStep~128px
9,Left,272,Left,True,583,-1,272,0,stair baseStep~128px
10,Right,400,Right,True,500,-1,400,0,stair baseStep~128px
11,Left,400,Left,True,416,-1,400,0,stair baseStep~128px
12,Right,528,Right,True,652,-1,528,0,stair baseStep~128px
13,Right,528,Right,True,777,-1,528,0,stair baseStep~128px
14,Right,656,Right,True,1818,-1,656,0,stair baseStep~128px
15,Right,656,Right,True,1569,-1,656,0,stair baseStep~128px
16,Right,784,Left,False,1180,-1,784,0,stair baseStep~128px
17,Left,656,Left,True,680,-1,656,1,stair baseStep~64px
18,Right,656,Right,True,735,-1,656,1,stair baseStep~64px
19,Left,720,Left,True,652,-1,720,2,stair baseStep~32px
20,Right,720,Right,True,638,-1,720,2,stair baseStep~32px
21,Right,752,Left,False,1152,-1,752,2,stair baseStep~32px
22,Right,720,Right,True,513,-1,720,3,stair baseStep~16px
23,Right,720,Right,True,3041,-1,720,3,stair baseStep~16px
24,Left,736,Left,True,638,-1,736,4,stair baseStep~8px
25,Left,736,Left,True,805,-1,736,4,stair baseStep~8px
26,Right,744,Right,True,624,-1,744,4,stair baseStep~8px
27,Right,744,Left,False,1305,-1,744,4,stair baseStep~8px
28,Right,736,Right,True,2152,-1,736,5,stair baseStep~4px
29,Right,736,Right,True,860,-1,736,5,stair baseStep~4px
,,,,,,,,JND_px,740
