trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,775,-1,4,0,intro
2,Right,8,Right,True,374,-1,8,0,intro
3,Right,16,Right,True,527,-1,16,0,intro
4,Left,16,Left,True,430,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,361,-1,16,0,stair baseStep~128px
6,Left,144,Right,False,443,-1,144,0,stair baseStep~128px
7,Left,16,Left,True,569,-1,16,1,stair baseStep~64px
8,Right,16,Right,True,638,-1,16,1,stair baseStep~64px
9,Right,80,Right,True,611,-1,80,2,stair baseStep~32px
10,Right,80,Right,True,555,-1,80,2,stair baseStep~32px
11,Left,112,Left,True,472,-1,112,2,stair baseStep~32px
12,Right,112,Right,True,597,-1,112,2,stair baseStep~32px
13,Left,144,Left,True,499,-1,144,2,stair baseStep~32px
14,Left,144,Left,True,485,-1,144,2,stair baseStep~32px
15,Right,176,Right,True,930,-1,176,2,stair baseStep~32px
16,Left,176,Left,True,500,-1,176,2,stair baseStep~32px
17,Left,208,Left,True,638,-1,208,2,stair baseStep~32px
18,Left,208,Left,True,555,-1,208,2,stair baseStep~32px
19,Left,240,Left,True,527,-1,240,2,stair baseStep~32px
20,Right,240,Right,True,569,-1,240,2,stair baseStep~32px
21,Right,272,Right,True,610,-1,272,2,stair baseStep~32px
22,Left,272,Left,True,499,-1,272,2,stair baseStep~32px
23,Right,304,Right,True,1374,-1,304,2,stair baseStep~32px
24,Right,304,Right,True,736,-1,304,2,stair baseStep~32px
25,Left,336,Left,True,472,-1,336,2,stair baseStep~32px
26,Left,336,Left,True,583,-1,336,2,stair baseStep~32px
27,Right,368,Right,True,597,-1,368,2,stair baseStep~32px
28,Right,368,Right,True,749,-1,368,2,stair baseStep~32px
29,Right,400,Right,True,555,-1,400,2,stair baseStep~32px
30,Right,400,Right,True,749,-1,400,2,stair baseStep~32px
31,Left,432,Left,True,513,-1,432,2,stair baseStep~32px
32,Left,432,Left,True,513,-1,432,2,stair baseStep~32px
33,Right,464,Right,True,1014,-1,464,2,stair baseStep~32px
34,Left,464,Left,True,611,-1,464,2,stair baseStep~32px
35,Left,496,Left,True,596,-1,496,2,stair baseStep~32px
36,Left,496,Left,True,735,-1,496,2,stair baseStep~32px
37,Left,528,Left,True,610,-1,528,2,stair baseStep~32px
38,Left,528,Left,True,583,-1,528,2,stair baseStep~32px
39,Right,560,Right,True,666,-1,560,2,stair baseStep~32px
40,Right,560,Right,True,555,-1,560,2,stair baseStep~32px
41,Right,592,Right,True,917,-1,592,2,stair baseStep~32px
42,Left,592,Left,True,541,-1,592,2,stair baseStep~32px
43,Left,624,Left,True,540,-1,624,2,stair baseStep~32px
44,Left,624,Left,True,569,-1,624,2,stair baseStep~32px
45,Right,656,Right,True,958,-1,656,2,stair baseStep~32px
46,Right,656,Left,False,2666,-1,656,2,stair baseStep~32px
47,Left,624,Left,True,4096,-1,624,3,stair baseStep~16px
48,Right,624,Right,True,888,-1,624,3,stair baseStep~16px
49,Right,640,Right,True,1180,-1,640,4,stair baseStep~8px
50,Right,640,Right,True,666,-1,640,4,stair baseStep~8px
51,Left,648,Left,True,582,-1,648,4,stair baseStep~8px
52,Left,648,Left,True,541,-1,648,4,stair baseStep~8px
53,Left,656,Left,True,541,-1,656,4,stair baseStep~8px
54,Left,656,Left,True,583,-1,656,4,stair baseStep~8px
55,Left,664,Left,True,610,-1,664,4,stair baseStep~8px
56,Right,664,Right,True,888,-1,664,4,stair baseStep~8px
57,Left,672,Left,True,638,-1,672,4,stair baseStep~8px
58,Left,672,Left,True,583,-1,672,4,stair baseStep~8px
59,Left,680,Left,True,638,-1,680,4,stair baseStep~8px
60,Left,680,Left,True,652,-1,680,4,stair baseStep~8px
61,Left,688,Left,True,666,-1,688,4,stair baseStep~8px
62,Left,688,Left,True,610,-1,688,4,stair baseStep~8px
63,Left,696,Left,True,458,-1,696,4,stair baseStep~8px
64,Left,696,Left,True,472,-1,696,4,stair baseStep~8px
65,Right,704,Left,False,638,-1,704,4,stair baseStep~8px
66,Left,696,Left,True,596,-1,696,5,stair baseStep~4px
67,Left,696,Left,True,472,-1,696,5,stair baseStep~4px
,,,,,,,,JND_px,700
