trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,778,-1,4,0,intro
2,Right,8,Right,True,388,-1,8,0,intro
3,Right,16,Right,True,361,-1,16,0,intro
4,Left,16,Left,True,430,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,333,-1,16,0,stair baseStep~128px
6,Right,144,Right,True,430,-1,144,0,stair baseStep~128px
7,Right,144,Right,True,444,-1,144,0,stair baseStep~128px
8,Left,272,Left,True,485,-1,272,0,stair baseStep~128px
9,Left,272,Left,True,472,-1,272,0,stair baseStep~128px
10,Right,400,Right,True,458,-1,400,0,stair baseStep~128px
11,Right,400,Right,True,569,-1,400,0,stair baseStep~128px
12,Left,528,Left,True,527,-1,528,0,stair baseStep~128px
13,Right,528,Right,True,1346,-1,528,0,stair baseStep~128px
14,Right,656,Left,False,541,-1,656,0,stair baseStep~128px
15,Right,528,Right,True,625,-1,528,1,stair baseStep~64px
16,Left,528,Left,True,1277,-1,528,1,stair baseStep~64px
17,Left,592,Left,True,610,-1,592,2,stair baseStep~32px
18,Left,592,Left,True,624,-1,592,2,stair baseStep~32px
19,Left,624,Left,True,527,-1,624,2,stair baseStep~32px
20,Left,624,Left,True,485,-1,624,2,stair baseStep~32px
21,Left,656,Left,True,527,-1,656,2,stair baseStep~32px
22,Left,656,Left,True,638,-1,656,2,stair baseStep~32px
23,Left,688,Left,True,958,-1,688,2,stair baseStep~32px
24,Left,688,Left,True,611,-1,688,2,stair baseStep~32px
25,Right,720,Left,False,597,-1,720,2,stair baseStep~32px
26,Left,688,Left,True,569,-1,688,3,stair baseStep~16px
27,Right,688,Left,False,638,-1,688,3,stair baseStep~16px
28,Left,672,Left,True,570,-1,672,3,stair baseStep~16px
29,Right,672,Right,True,555,-1,672,3,stair baseStep~16px
30,Left,688,Left,True,749,-1,688,4,stair baseStep~8px
31,Right,688,Right,True,1430,-1,688,4,stair baseStep~8px
32,Left,696,Left,True,653,-1,696,4,stair baseStep~8px
33,Right,696,Right,True,1000,-1,696,4,stair baseStep~8px
34,Right,704,Right,True,610,-1,704,4,stair baseStep~8px
35,Left,704,Right,False,763,-1,704,4,stair baseStep~8px
36,Left,696,Left,True,542,-1,696,5,stair baseStep~4px
37,Right,696,Right,True,583,-1,696,5,stair baseStep~4px
,,,,,,,,JND_px,700
