trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,4914,-1,4,0,intro
2,Right,8,Right,True,1048,-1,8,0,intro
3,Left,16,Left,True,689,-1,16,0,intro
4,Left,16,Left,True,427,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,438,-1,16,0,stair baseStep~128px
6,Left,144,Left,True,376,-1,144,0,stair baseStep~128px
7,Left,144,Right,False,496,-1,144,0,stair baseStep~128px
8,Right,16,Left,False,563,-1,16,1,stair baseStep~64px
9,Right,4,Right,True,559,-1,4,1,stair baseStep~64px
10,Right,4,Right,True,453,-1,4,1,stair baseStep~64px
11,Right,68,Left,False,1024,-1,68,2,stair baseStep~32px
12,Right,36,Right,True,639,-1,36,3,stair baseStep~16px
13,Right,36,Left,False,389,-1,36,3,stair baseStep~16px
14,Left,20,Left,True,568,-1,20,3,stair baseStep~16px
15,Right,20,Right,True,618,-1,20,3,stair baseStep~16px
16,Right,36,Left,False,439,-1,36,4,stair baseStep~8px
17,Right,28,Right,True,433,-1,28,5,stair baseStep~4px
18,Right,28,Right,True,426,-1,28,5,stair baseStep~4px
,,,,,,,,JND_px,32
