trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,6469,-1,4,0,intro
2,Left,8,Left,True,997,-1,8,0,intro
3,Right,16,Right,True,1181,-1,16,0,intro
4,Right,16,Right,True,1774,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,985,-1,16,0,stair baseStep~128px
6,Right,80,Right,True,1514,-1,80,0,stair baseStep~128px
7,Right,80,Right,True,1485,-1,80,0,stair baseStep~128px
8,Right,144,Right,True,1055,-1,144,0,stair baseStep~128px
9,Right,144,Right,True,1027,-1,144,0,stair baseStep~128px
10,Left,208,Left,True,1041,-1,208,0,stair baseStep~128px
11,Right,208,Right,True,916,-1,208,0,stair baseStep~128px
12,Left,272,Left,True,694,-1,272,0,stair baseStep~128px
13,Left,272,Left,True,763,-1,272,0,stair baseStep~128px
14,Left,336,Left,True,1987,-1,336,0,stair baseStep~128px
15,Left,336,Left,True,1901,-1,336,0,stair baseStep~128px
16,Left,400,Left,True,1430,-1,400,0,stair baseStep~128px
17,Left,400,Left,True,972,-1,400,0,stair baseStep~128px
18,Left,464,Left,True,6679,-1,464,0,stair baseStep~128px
19,Left,464,Left,True,2709,-1,464,0,stair baseStep~128px
20,Left,528,Left,True,680,-1,528,0,stair baseStep~128px
21,Left,528,Left,True,1138,-1,528,0,stair baseStep~128px
22,Right,592,Left,False,999,-1,592,0,stair baseStep~128px
23,Right,336,Right,True,2638,-1,336,1,stair baseStep~64px
24,Left,336,Left,True,4333,-1,336,1,stair baseStep~64px
25,Right,368,Right,True,1832,-1,368,2,stair baseStep~32px
26,Left,368,Left,True,1694,-1,368,2,stair baseStep~32px
27,Left,384,Left,True,666,-1,384,2,stair baseStep~32px
28,Right,384,Right,True,12403,-1,384,2,stair baseStep~32px
29,Left,400,Left,True,972,-1,400,2,stair baseStep~32px
30,Left,400,Left,True,791,-1,400,2,stair baseStep~32px
31,Left,416,Left,True,1208,-1,416,2,stair baseStep~32px
32,Right,416,Right,True,1347,-1,416,2,stair baseStep~32px
33,Right,432,Right,True,2458,-1,432,2,stair baseStep~32px
34,Right,432,Right,True,1209,-1,432,2,stair baseStep~32px
35,Left,448,Left,True,736,-1,448,2,stair baseStep~32px
36,Left,448,Left,True,972,-1,448,2,stair baseStep~32px
37,Right,464,Right,True,1069,-1,464,2,stair baseStep~32px
38,Right,464,Right,True,1003,-1,464,2,stair baseStep~32px
39,Left,480,Left,True,667,-1,480,2,stair baseStep~32px
40,Right,480,Right,True,1680,-1,480,2,stair baseStep~32px
41,Left,496,Left,True,777,-1,496,2,stair baseStep~32px
42,Right,496,Right,True,1652,-1,496,2,stair baseStep~32px
43,Right,512,Right,True,3097,-1,512,2,stair baseStep~32px
44,Right,512,Right,True,4110,-1,512,2,stair baseStep~32px
45,Right,528,Right,True,2305,-1,528,2,stair baseStep~32px
46,Left,528,Left,True,1485,-1,528,2,stair baseStep~32px
47,Left,544,Left,True,916,-1,544,2,stair baseStep~32px
48,Left,544,Left,True,763,-1,544,2,stair baseStep~32px
49,Left,560,Left,True,985,-1,560,2,stair baseStep~32px
50,Left,560,Left,True,1249,-1,560,2,stair baseStep~32px
51,Right,576,Right,True,2999,-1,576,2,stair baseStep~32px
52,Right,576,Left,False,4264,-1,576,2,stair baseStep~32px
53,Right,512,Right,True,2098,-1,512,3,stair baseStep~16px
54,Left,512,Left,True,707,-1,512,3,stair baseStep~16px
55,Left,520,Left,True,1403,-1,520,4,stair baseStep~8px
56,Left,520,Left,True,1014,-1,520,4,stair baseStep~8px
57,Left,524,Left,True,666,-1,524,4,stair baseStep~8px
58,Left,524,Left,True,1068,-1,524,4,stair baseStep~8px
59,Left,528,Left,True,916,-1,528,4,stair baseStep~8px
60,Right,528,Right,True,2013,-1,528,4,stair baseStep~8px
61,Left,532,Left,True,847,-1,532,4,stair baseStep~8px
62,Left,532,Left,True,639,-1,532,4,stair baseStep~8px
63,Right,536,Right,True,875,-1,536,4,stair baseStep~8px
64,Left,536,Left,True,1777,-1,536,4,stair baseStep~8px
65,Left,540,Left,True,735,-1,540,4,stair baseStep~8px
66,Right,540,Right,True,749,-1,540,4,stair baseStep~8px
67,Left,544,Left,True,889,-1,544,4,stair baseStep~8px
68,Right,544,Right,True,1291,-1,544,4,stair baseStep~8px
69,Right,548,Right,True,1375,-1,548,4,stair baseStep~8px
70,Left,548,Left,True,1027,-1,548,4,stair baseStep~8px
71,Right,552,Left,False,1597,-1,552,4,stair baseStep~8px
,,,,,,,,JND_px,536
