trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,3308,-1,4,0,intro
2,Right,8,Right,True,708,-1,8,0,intro
3,Left,16,Left,True,402,-1,16,0,intro
4,Right,16,Right,True,596,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,610,-1,16,0,stair baseStep~128px
6,Left,144,Left,True,1208,-1,144,0,stair baseStep~128px
7,Left,144,Left,True,1402,-1,144,0,stair baseStep~128px
8,Right,272,Right,True,1499,-1,272,0,stair baseStep~128px
9,Left,272,Left,True,902,-1,272,0,stair baseStep~128px
10,Right,400,Right,True,860,-1,400,0,stair baseStep~128px
11,Left,400,Left,True,1861,-1,400,0,stair baseStep~128px
12,Left,528,Left,True,2402,-1,528,0,stair baseStep~128px
13,Left,528,Left,True,4514,-1,528,0,stair baseStep~128px
14,Right,656,Left,False,2249,-1,656,0,stair baseStep~128px
15,Right,528,Right,True,2319,-1,528,1,stair baseStep~64px
16,Right,528,Right,True,3722,-1,528,1,stair baseStep~64px
17,Right,592,Right,True,1611,-1,592,2,stair baseStep~32px
18,Right,592,Right,True,5847,-1,592,2,stair baseStep~32px
19,Left,624,Right,False,2333,-1,624,2,stair baseStep~32px
20,Right,592,Left,False,971,-1,592,3,stair baseStep~16px
21,Right,576,Right,True,1403,-1,576,3,stair baseStep~16px
22,Right,576,Right,True,1416,-1,576,3,stair baseStep~16px
23,Left,592,Left,True,4416,-1,592,4,stair baseStep~8px
24,Right,592,Left,False,1041,-1,592,4,stair baseStep~8px
25,Right,584,Right,True,1639,-1,584,5,stair baseStep~4px
26,Right,584,Right,True,1388,-1,584,5,stair baseStep~4px
,,,,,,,,JND_px,588
