trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,19398,-1,4,0,intro
2,Right,8,Right,True,3944,-1,8,0,intro
3,Left,16,Left,True,638,-1,16,0,intro
4,Right,16,Right,True,666,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,874,-1,16,0,stair baseStep~128px
6,Left,144,Left,True,7721,-1,144,0,stair baseStep~128px
7,Right,144,Right,True,5971,-1,144,0,stair baseStep~128px
8,Right,272,Right,True,680,-1,272,0,stair baseStep~128px
9,Left,272,Left,True,722,-1,272,0,stair baseStep~128px
10,Right,400,Right,True,610,-1,400,0,stair baseStep~128px
11,Left,400,Left,True,860,-1,400,0,stair baseStep~128px
12,Left,528,Left,True,1846,-1,528,0,stair baseStep~128px
13,Left,528,Left,True,1306,-1,528,0,stair baseStep~128px
14,Left,656,Left,True,1778,-1,656,0,stair baseStep~128px
15,Right,656,Right,True,1776,-1,656,0,stair baseStep~128px
16,Left,784,Left,True,4180,-1,784,0,stair baseStep~128px
17,Left,784,Right,False,9943,-1,784,0,stair baseStep~128px
18,Left,656,Right,False,2013,-1,656,1,stair baseStep~64px
19,Left,592,Left,True,2361,-1,592,1,stair baseStep~64px
20,Right,592,Right,True,902,-1,592,1,stair baseStep~64px
21,Right,656,Right,True,1013,-1,656,2,stair baseStep~32px
22,Left,656,Left,True,2222,-1,656,2,stair baseStep~32px
23,Right,688,Right,True,1138,-1,688,2,stair baseStep~32px
24,Right,688,Right,True,971,-1,688,2,stair baseStep~32px
25,Left,720,Left,True,861,-1,720,2,stair baseStep~32px
26,Right,720,Right,True,875,-1,720,2,stair baseStep~32px
27,Right,752,Right,True,1139,-1,752,2,stair baseStep~32px
28,Right,752,Right,True,1152,-1,752,2,stair baseStep~32px
29,Right,784,Right,True,805,-1,784,2,stair baseStep~32px
30,Left,784,Left,True,20624,-1,784,2,stair baseStep~32px
31,Right,816,Right,True,1180,-1,816,2,stair baseStep~32px
32,Left,816,Left,True,1360,-1,816,2,stair baseStep~32px
33,Left,848,Left,True,1374,-1,848,2,stair baseStep~32px
34,Left,848,Left,True,1013,-1,848,2,stair baseStep~32px
35,Left,880,Right,False,833,-1,880,2,stair baseStep~32px
36,Right,848,Right,True,3610,-1,848,3,stair baseStep~16px
37,Right,848,Right,True,2166,-1,848,3,stair baseStep~16px
38,Left,864,Left,True,1361,-1,864,4,stair baseStep~8px
39,Right,864,Right,True,1055,-1,864,4,stair baseStep~8px
40,Left,872,Left,True,973,-1,872,4,stair baseStep~8px
41,Right,872,Right,True,1486,-1,872,4,stair baseStep~8px
42,Left,880,Left,True,5000,-1,880,4,stair baseStep~8px
43,Right,880,Right,True,4222,-1,880,4,stair baseStep~8px
44,Left,888,Left,True,1541,-1,888,4,stair baseStep~8px
45,Right,888,Right,True,4527,-1,888,4,stair baseStep~8px
46,Right,896,Right,True,1291,-1,896,4,stair baseStep~8px
47,Right,896,Right,True,1318,-1,896,4,stair baseStep~8px
48,Right,904,Right,True,958,-1,904,4,stair baseStep~8px
49,Right,904,Right,True,1041,-1,904,4,stair baseStep~8px
50,Right,912,Right,True,875,-1,912,4,stair baseStep~8px
51,Right,912,Right,True,2347,-1,912,4,stair baseStep~8px
52,Right,920,Right,True,1569,-1,920,4,stair baseStep~8px
53,Right,920,Right,True,721,-1,920,4,stair baseStep~8px
54,Right,928,Right,True,1597,-1,928,4,stair baseStep~8px
55,Right,928,Right,True,930,-1,928,4,stair baseStep~8px
56,Right,936,Right,True,624,-1,936,4,stair baseStep~8px
57,Left,936,Right,False,6319,-1,936,4,stair baseStep~8px
58,Right,928,Right,True,2805,-1,928,5,stair baseStep~4px
59,Right,928,Right,True,1249,-1,928,5,stair baseStep~4px
,,,,,,,,JND_px,932
