trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,4324,-1,4,0,intro
2,Left,8,Left,True,355,-1,8,0,intro
3,Left,16,Right,False,182,-1,16,0,intro
4,Right,16,Right,True,547,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,356,-1,16,0,stair baseStep~128px
6,Right,80,Left,False,163,-1,80,0,stair baseStep~128px
7,Right,4,Right,True,149,-1,4,1,stair baseStep~64px
8,Left,4,Left,True,421,-1,4,1,stair baseStep~64px
9,Right,36,Left,False,456,-1,36,2,stair baseStep~32px
10,Right,4,Right,True,439,-1,4,3,stair baseStep~16px
11,Right,4,Right,True,411,-1,4,3,stair baseStep~16px
12,Right,12,Left,False,377,-1,12,4,stair baseStep~8px
,,,,,,,,JND_px,4
