trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,3880,-1,4,0,intro
2,Right,8,Left,False,0,-1,8,0,intro
3,Left,16,Right,False,31,-1,16,0,intro
4,Left,16,Left,True,0,-1,16,0,stair baseStep~128px
5,Left,16,Right,False,12,-1,16,0,stair baseStep~128px
6,Left,4,Right,False,0,-1,4,0,stair baseStep~128px
7,Left,4,Right,False,47,-1,4,0,stair baseStep~128px
8,Left,4,Left,True,0,-1,4,0,stair baseStep~128px
9,Left,4,Left,True,0,-1,4,0,stair baseStep~128px
10,Left,68,Left,True,0,-1,68,1,stair baseStep~64px
11,Right,68,Left,False,0,-1,68,1,stair baseStep~64px
12,Left,4,Left,True,0,-1,4,2,stair baseStep~32px
13,Left,4,Left,True,0,-1,4,2,stair baseStep~32px
14,Right,20,Right,True,297,-1,20,3,stair baseStep~16px
15,Right,20,Left,False,0,-1,20,3,stair baseStep~16px
16,Right,4,Right,True,18,-1,4,4,stair baseStep~8px
17,Left,4,Left,True,13,-1,4,4,stair baseStep~8px
,,,,,,,,JND_px,8
