trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,4083,-1,4,0,intro
2,Left,8,Right,False,212,-1,8,0,intro
3,Right,16,Left,False,214,-1,16,0,intro
4,Right,16,Right,True,328,-1,16,0,stair baseStep~128px
5,Right,16,Right,True,396,-1,16,0,stair baseStep~128px
6,Left,80,Right,False,564,-1,80,0,stair baseStep~128px
7,Left,4,Left,True,370,-1,4,1,stair baseStep~64px
8,Left,4,Left,True,306,-1,4,1,stair baseStep~64px
9,Right,36,Left,False,556,-1,36,2,stair baseStep~32px
10,Right,4,Right,True,330,-1,4,3,stair baseStep~16px
11,Left,4,Left,True,499,-1,4,3,stair baseStep~16px
12,Right,12,Left,False,465,-1,12,4,stair baseStep~8px
,,,,,,,,JND_px,4
