trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,6166,-1,4,0,intro
2,Right,8,Right,True,604,-1,8,0,intro
3,Left,16,Left,True,1063,-1,16,0,intro
4,Right,16,Right,True,2063,-1,16,0,stair baseStep~128px
5,Right,16,Left,False,1122,-1,16,0,stair baseStep~128px
6,Left,4,Left,True,810,-1,4,0,stair baseStep~128px
7,Right,4,Right,True,852,-1,4,0,stair baseStep~128px
8,Left,68,Left,True,778,-1,68,1,stair baseStep~64px
9,Left,68,Left,True,822,-1,68,1,stair baseStep~64px
10,Right,100,Left,False,654,-1,100,1,stair baseStep~64px
11,Left,4,Right,False,741,-1,4,2,stair baseStep~32px
12,Left,4,Right,False,510,-1,4,2,stair baseStep~32px
13,Left,4,Right,False,376,-1,4,2,stair baseStep~32px
14,Right,4,Left,False,493,-1,4,2,stair baseStep~32px
15,Left,4,Right,False,460,-1,4,2,stair baseStep~32px
16,Left,4,Right,False,631,-1,4,2,stair baseStep~32px
17,Left,4,Right,False,700,-1,4,2,stair baseStep~32px
18,Right,4,Left,False,434,-1,4,2,stair baseStep~32px
19,Right,4,Right,True,366,-1,4,2,stair baseStep~32px
20,Left,4,Left,True,436,-1,4,2,stair baseStep~32px
21,Left,20,Right,False,651,-1,20,3,stair baseStep~16px
22,Right,4,Right,True,890,-1,4,4,stair baseStep~8px
23,Left,4,Left,True,834,-1,4,4,stair baseStep~8px
,,,,,,,,JND_px,8
