trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Left,4,Left,True,6044,-1,4,0,intro
2,Right,8,Right,True,6094,-1,8,0,intro
3,Left,16,Left,True,491,-1,16,0,intro
4,Right,16,Left,False,389,-1,16,0,stair baseStep~128px
5,Right,4,Left,False,426,-1,4,0,stair baseStep~128px
6,Right,4,Right,True,265,-1,4,0,stair baseStep~128px
7,Left,4,Left,True,157,-1,4,0,stair baseStep~128px
8,Left,68,Left,True,782,-1,68,1,stair baseStep~64px
9,Left,68,Right,False,533,-1,68,1,stair baseStep~64px
10,Left,4,Left,True,479,-1,4,2,stair baseStep~32px
11,Right,4,Right,True,553,-1,4,2,stair baseStep~32px
12,Right,20,Right,True,772,-1,20,3,stair baseStep~16px
13,Left,20,Left,True,678,-1,20,3,stair baseStep~16px
14,Left,28,Left,True,580,-1,28,3,stair baseStep~16px
15,Right,28,Right,True,1222,-1,28,3,stair baseStep~16px
16,Right,36,Left,False,727,-1,36,3,stair baseStep~16px
17,Right,4,Left,False,1039,-1,4,4,stair baseStep~8px
18,Left,4,Right,False,1674,-1,4,4,stair baseStep~8px
19,Left,4,Left,True,446,-1,4,4,stair baseStep~8px
20,Right,4,Left,False,531,-1,4,4,stair baseStep~8px
21,Right,4,Right,True,433,-1,4,4,stair baseStep~8px
22,Left,4,Left,True,566,-1,4,4,stair baseStep~8px
,,,,,,,,JND_px,8
