trial,stdSide,cmpPx,response,correct,rtMs,lowPx,midPx,highPx,comment
1,Right,4,Right,True,4457,-1,4,0,intro
2,Right,8,Left,False,36,-1,8,0,intro
3,Left,16,Left,True,0,-1,16,0,intro
4,Left,16,Left,True,705,-1,16,0,stair baseStep~128px
5,Left,16,Left,True,392,-1,16,0,stair baseStep~128px
6,Left,80,Left,True,1073,-1,80,0,stair baseStep~128px
7,Right,80,Right,True,566,-1,80,0,stair baseStep~128px
8,Right,144,Left,False,229,-1,144,0,stair baseStep~128px
9,Right,4,Left,False,421,-1,4,1,stair baseStep~64px
10,Left,4,Right,False,635,-1,4,1,stair baseStep~64px
11,Left,4,Left,True,472,-1,4,1,stair baseStep~64px
12,Right,4,Left,False,318,-1,4,1,stair baseStep~64px
13,Left,4,Right,False,219,-1,4,1,stair baseStep~64px
14,Right,4,Right,True,863,-1,4,1,stair baseStep~64px
15,Right,4,Right,True,715,-1,4,1,stair baseStep~64px
16,Right,36,Left,False,579,-1,36,2,stair baseStep~32px
17,Right,4,Right,True,676,-1,4,3,stair baseStep~16px
18,Right,4,Right,True,321,-1,4,3,stair baseStep~16px
19,Left,12,Right,False,627,-1,12,4,stair baseStep~8px
,,,,,,,,JND_px,4
